-2.922630;1.582837;13.800090;0.006324;0.000608;-0.017500;-0.157266;-1.199910;0.163589;0.403715;3.439401;-0.039389;-0.325278;1260.450439;0.000000;0;
-2.932420;1.571390;13.845662;0.007629;0.000608;0.000000;-0.156569;-1.154338;0.164198;0.744214;3.340958;-0.072471;-0.315750;2319.076172;0.000000;0;
-2.940688;1.572399;13.706541;0.007912;0.000608;0.000000;-0.156894;-1.293459;0.164806;0.749029;3.638612;-0.072601;-0.344476;2323.223633;0.000000;0;
-2.948186;1.581765;13.667427;0.007521;0.000608;-0.000000;-0.157893;-1.332573;0.165414;0.755000;3.720827;-0.072698;-0.353685;2326.324951;0.000000;0;
-2.955102;1.590311;13.778285;0.007168;0.000608;0.000000;-0.158854;-1.221715;0.166022;0.758291;3.486171;-0.072574;-0.332644;2322.369141;0.000000;0;
-2.962039;1.598190;13.834175;0.006867;0.000608;0.000000;-0.159764;-1.165825;0.166631;0.761340;3.365861;-0.072440;-0.322314;2318.090088;0.000000;0;
-2.968394;1.605719;13.595753;0.006567;0.000608;0.000000;-0.160672;-1.404247;0.167239;0.764560;3.869938;-0.072352;-0.371734;2315.260254;0.000000;0;
-2.975344;1.612489;13.765816;0.006351;0.000608;0.000000;-0.161496;-1.234184;0.167847;0.767184;3.512823;-0.072200;-0.338557;2310.406250;0.000000;0;
-2.981117;1.619628;13.755742;0.006056;0.000608;-0.000000;-0.162399;-1.244258;0.168455;0.770666;3.534305;-0.072166;-0.341672;2309.306885;0.000000;0;
-2.987483;1.626924;13.721849;0.005775;0.000608;0.000000;-0.163289;-1.278151;0.169064;0.773765;3.606266;-0.072070;-0.349742;2306.232910;0.000000;0;
-2.993249;1.633581;13.576816;0.005516;0.000608;0.000000;-0.164156;-1.423184;0.169672;0.776746;3.909013;-0.071998;-0.380168;2303.931152;0.000000;0;
-2.999013;1.641131;13.607678;0.005189;0.000608;0.000000;-0.165091;-1.392322;0.170280;0.780289;3.845262;-0.071959;-0.375162;2302.702881;0.000000;0;
-3.004750;1.648868;13.821482;0.004846;0.000608;0.000000;-0.166042;-1.178518;0.170888;0.783693;3.393310;-0.071905;-0.332194;2300.956787;0.000000;0;
-3.009933;1.656048;13.660085;0.004522;0.000677;0.000069;-0.167044;-1.339915;0.171565;0.788859;3.736193;-0.072042;-0.366787;2305.351562;0.000000;0;
-2.950422;1.696921;13.851817;0.004180;0.012141;0.011464;-0.179527;-1.148183;0.183706;1.109432;3.327588;-0.103222;-0.327392;3303.106201;0.000000;0;
-2.956049;1.704492;13.767882;0.003852;0.000891;-0.011250;-0.180745;-1.232118;0.184598;0.599946;3.508410;-0.055537;-0.345890;1777.168091;0.000000;0;
-2.962651;1.695375;13.742926;0.004859;0.000891;0.000000;-0.180630;-1.257074;0.185489;0.830819;3.561574;-0.076855;-0.350745;2459.356445;0.000000;0;
-2.967948;1.691940;13.781943;0.005366;0.000891;-0.000000;-0.181014;-1.218057;0.186380;0.833861;3.478339;-0.077006;-0.342532;2464.177734;0.000000;0;
-2.973132;1.693492;13.769531;0.005484;0.000891;0.000000;-0.181787;-1.230469;0.187271;0.837872;3.504888;-0.077138;-0.345607;2468.405762;0.000000;0;
-2.978355;1.693739;13.851343;0.005703;0.000891;-0.000000;-0.182459;-1.148657;0.188162;0.839829;3.328618;-0.077108;-0.328574;2467.443604;0.000000;0;
-2.983593;1.692909;13.974725;0.006007;0.000891;0.000000;-0.183046;-1.025275;0.189053;0.841561;3.056692;-0.077080;-0.301979;2466.561035;0.000000;0;
-2.988267;1.691695;13.812039;0.006315;0.000891;0.000000;-0.183630;-1.187961;0.189945;0.843553;3.413680;-0.077107;-0.337335;2467.408447;0.000000;0;
-2.993495;1.690404;13.646911;0.006654;0.000891;-0.000000;-0.184182;-1.353089;0.190836;0.845342;3.763710;-0.077094;-0.372064;2467.010986;0.000000;0;
-2.998736;1.688891;13.846597;0.007010;0.000891;0.000000;-0.184717;-1.153403;0.191727;0.847115;3.338929;-0.077084;-0.330295;2466.698975;0.000000;0;
-3.003952;1.688026;13.783753;0.007315;0.000891;-0.000000;-0.185303;-1.216247;0.192618;0.849299;3.474461;-0.077098;-0.343905;2467.143555;0.000000;0;
-3.009144;1.687338;13.718556;0.007606;0.000891;0.000000;-0.185903;-1.281444;0.193509;0.851406;3.613232;-0.077102;-0.357871;2467.260986;0.000000;0;
-3.014349;1.686456;13.602637;0.007912;0.000891;0.000000;-0.186488;-1.397363;0.194400;0.853355;3.855699;-0.077095;-0.382098;2467.026367;0.000000;0;
-3.019530;1.686194;13.822539;0.008170;0.000891;-0.000000;-0.187122;-1.177461;0.195292;0.855690;3.391026;-0.077109;-0.336399;2467.493164;0.000000;0;
-3.024708;1.685497;13.613838;0.008460;0.001328;0.000437;-0.188159;-1.386162;0.196619;0.870133;3.832496;-0.078221;-0.380395;2503.083984;0.000000;0;
-2.936824;1.738289;13.607131;0.008718;0.000902;-0.000426;-0.188803;-1.392869;0.197521;0.852528;3.846396;-0.078897;-0.381928;2524.702637;0.000000;0;
-2.943449;1.739263;13.703162;0.008967;0.000902;0.000000;-0.189456;-1.296838;0.198423;0.863721;3.645739;-0.079643;-0.362540;2548.584473;0.000000;0;
-2.948502;1.737620;13.686649;0.009342;0.000902;0.000000;-0.189983;-1.313351;0.199325;0.865084;3.680500;-0.079605;-0.366117;2547.363525;0.000000;0;
-2.954087;1.735459;13.662171;0.009784;0.000902;0.000000;-0.190443;-1.337829;0.200227;0.866423;3.731828;-0.079555;-0.371320;2545.772217;0.000000;0;
-2.959697;1.732006;13.541647;0.010328;0.000902;0.000000;-0.190801;-1.458353;0.201129;0.867297;3.981239;-0.079492;-0.396060;2543.744141;0.000000;0;
-2.965298;1.728542;13.804828;0.010872;0.000902;0.000000;-0.191159;-1.195172;0.202030;0.868512;3.429211;-0.079460;-0.341197;2542.725830;0.000000;0;
-2.970891;1.724628;13.670111;0.011450;0.000902;0.000000;-0.191482;-1.329889;0.202932;0.869494;3.715206;-0.079417;-0.369524;2541.352783;0.000000;0;
-2.976474;1.721139;13.734939;0.011995;0.000902;0.000000;-0.191839;-1.265061;0.203834;0.870820;3.578532;-0.079396;-0.355924;2540.670654;0.000000;0;
-2.982049;1.717214;13.565090;0.012574;0.000902;0.000000;-0.192162;-1.434910;0.204736;0.871804;3.933143;-0.079353;-0.391055;2539.303955;0.000000;0;
-2.987615;1.713700;13.750916;0.013120;0.000902;0.000000;-0.192518;-1.249084;0.205638;0.873123;3.544583;-0.079331;-0.352455;2538.605469;0.000000;0;
-2.993146;1.711460;13.553576;0.013565;0.000902;0.000000;-0.192974;-1.446424;0.206539;0.875014;3.956791;-0.079333;-0.393488;2538.668213;0.000000;0;
-2.998669;1.708772;13.642015;0.014045;0.000902;0.000000;-0.193396;-1.357985;0.207441;0.876329;3.773919;-0.079293;-0.375393;2537.382568;0.000000;0;
-3.004185;1.706510;13.834955;0.014491;0.000902;0.000000;-0.193852;-1.165045;0.208343;0.877987;3.364172;-0.079274;-0.334800;2536.776611;0.000000;0;
-3.009682;1.704446;13.643515;0.014921;0.000902;0.000000;-0.194324;-1.356485;0.209245;0.879641;3.770792;-0.079251;-0.375325;2536.028809;0.000000;0;
-3.015171;1.702372;13.529277;0.015352;0.001552;0.000650;-0.195446;-1.470723;0.210797;0.899808;4.006540;-0.080892;-0.398906;2588.542480;0.000000;0;
-2.894304;1.776159;13.641397;0.015698;-0.009332;-0.010885;-0.185767;-1.358603;0.201465;0.590548;3.775207;-0.055196;-0.376444;1766.285522;0.000000;0;
-2.900577;1.775018;13.416097;0.016124;0.000668;0.010000;-0.186008;-1.583903;0.202133;1.058009;4.235628;-0.098612;-0.422895;3155.587891;0.000000;0;
-2.905663;1.786333;13.496339;0.015507;0.000668;0.000000;-0.187294;-1.503661;0.202800;0.858501;4.073650;-0.079537;-0.408351;2545.172607;0.000000;0;
-2.910848;1.788894;13.598203;0.015583;0.000668;0.000000;-0.187885;-1.401797;0.203468;0.858149;3.864872;-0.079236;-0.388071;2535.560791;0.000000;0;
-2.916094;1.785902;13.524031;0.016100;0.000668;0.000000;-0.188035;-1.475969;0.204136;0.857161;4.017253;-0.079010;-0.403307;2528.335693;0.000000;0;
-2.921333;1.782900;13.449035;0.016617;0.000668;0.000000;-0.188186;-1.550965;0.204803;0.857673;4.169393;-0.078924;-0.418518;2525.554688;0.000000;0;
-2.926554;1.780526;13.522297;0.017084;0.000668;0.000000;-0.188387;-1.477703;0.205471;0.858530;4.020792;-0.078854;-0.403663;2523.324463;0.000000;0;
-2.931259;1.777763;13.442121;0.017554;0.000668;0.000000;-0.188584;-1.557879;0.206139;0.859196;4.183326;-0.078796;-0.419916;2521.471436;0.000000;0;
-2.936459;1.776012;13.353027;0.017971;0.000668;0.000000;-0.188835;-1.646973;0.206806;0.860233;4.361502;-0.078728;-0.437905;2519.307617;0.000000;0;
-2.941125;1.775581;13.559704;0.018255;0.000668;0.000000;-0.189219;-1.440296;0.207474;0.861993;3.944211;-0.078716;-0.396307;2518.924316;0.000000;0;
-2.946296;1.775523;13.650202;0.018537;0.000668;0.000000;-0.189604;-1.349798;0.208142;0.863315;3.756841;-0.078636;-0.377813;2516.340088;0.000000;0;
-2.950954;1.775079;13.537669;0.018822;0.000668;0.000000;-0.189987;-1.462331;0.208809;0.864610;3.989381;-0.078582;-0.401406;2514.612061;0.000000;0;
-2.955591;1.775483;13.478083;0.019039;0.000668;0.000000;-0.190438;-1.521917;0.209477;0.866375;4.110688;-0.078551;-0.413949;2513.637451;0.000000;0;
-2.959714;1.775937;13.601485;0.019225;0.000668;0.000000;-0.190920;-1.398515;0.210145;0.868123;3.858083;-0.078538;-0.388857;2513.211426;0.000000;0;
-2.964344;1.776758;13.552504;0.019409;0.001287;0.000619;-0.192023;-1.447496;0.211432;0.887262;3.958990;-0.080065;-0.399417;2562.092773;0.000000;0;
-2.847219;1.836394;13.445127;0.019542;-0.008286;-0.009573;-0.183604;-1.554873;0.203146;0.617464;4.177270;-0.057977;-0.421461;1855.273560;0.000000;0;
-2.852148;1.837496;13.549912;0.019741;0.000464;0.008750;-0.183869;-1.450088;0.203610;1.022068;3.964304;-0.095700;-0.400704;3062.398193;0.000000;0;
-2.856015;1.848584;13.466935;0.019082;0.000464;0.000000;-0.184991;-1.533065;0.204074;0.850073;4.133250;-0.079163;-0.419345;2533.201416;0.000000;0;
-2.860429;1.852446;13.399161;0.019031;0.000464;0.000000;-0.185506;-1.600839;0.204538;0.849754;4.269548;-0.078864;-0.433963;2523.633545;0.000000;0;
-2.864391;1.851925;13.282218;0.019304;0.000464;-0.000000;-0.185698;-1.717782;0.205002;0.849303;4.501397;-0.078681;-0.457679;2517.796387;0.000000;0;
-2.868843;1.850709;13.442649;0.019660;0.000464;0.000000;-0.185806;-1.557351;0.205466;0.849386;4.182261;-0.078547;-0.425381;2513.500000;0.000000;0;
-2.873282;1.850546;13.471722;0.019931;0.000464;-0.000000;-0.185998;-1.528278;0.205930;0.850334;4.123568;-0.078467;-0.419666;2510.943848;0.000000;0;
-2.877232;1.849996;13.351719;0.020205;0.000464;0.000000;-0.186189;-1.648281;0.206394;0.850979;4.364100;-0.078388;-0.444287;2508.406250;0.000000;0;
-2.881171;1.850495;13.318623;0.020395;0.000464;0.000000;-0.186463;-1.681377;0.206858;0.852207;4.429657;-0.078337;-0.451281;2506.771973;0.000000;0;
-2.885107;1.850562;13.526184;0.020619;0.000464;-0.000000;-0.186703;-1.473816;0.207322;0.852910;4.012857;-0.078248;-0.409116;2503.941162;0.000000;0;
-2.889027;1.852737;13.433387;0.020674;0.000464;0.000000;-0.187112;-1.566613;0.207786;0.854890;4.200902;-0.078225;-0.428797;2503.213379;0.000000;0;
-2.892945;1.854902;13.391487;0.020729;0.000464;-0.000000;-0.187521;-1.608513;0.208250;0.856282;4.284890;-0.078149;-0.437904;2500.777344;0.000000;0;
-2.896859;1.856646;13.357464;0.020818;0.000464;0.000000;-0.187896;-1.642536;0.208714;0.857450;4.352687;-0.078063;-0.445319;2498.026123;0.000000;0;
-2.900275;1.859695;13.406919;0.020774;0.000464;0.000000;-0.188404;-1.593081;0.209178;0.859641;4.254020;-0.078057;-0.435870;2497.837402;0.000000;0;
-2.904180;1.862479;13.428343;0.020779;0.000868;0.000404;-0.189266;-1.571657;0.210046;0.872304;4.211042;-0.078988;-0.432100;2527.599854;0.000000;0;
-2.795293;1.909922;13.339321;0.020685;-0.004651;-0.005519;-0.184710;-1.660679;0.205395;0.718712;4.388696;-0.067587;-0.450376;2162.793457;0.000000;0;
-2.799974;1.913523;13.303471;0.020686;0.000349;0.005000;-0.185057;-1.696529;0.205743;0.948464;4.459563;-0.088883;-0.458630;2844.261963;0.000000;0;
-2.803225;1.921382;13.328529;0.020254;0.000349;0.000000;-0.185838;-1.671471;0.206092;0.851800;4.410069;-0.079490;-0.454857;2543.689697;0.000000;0;
-2.806496;1.925488;13.358111;0.020127;0.000349;0.000000;-0.186314;-1.641889;0.206441;0.852387;4.351400;-0.079311;-0.449617;2537.939453;0.000000;0;
-2.810245;1.926849;13.287923;0.020252;0.000349;0.000000;-0.186538;-1.712077;0.206790;0.852291;4.490180;-0.079122;-0.464370;2531.907959;0.000000;0;
-2.813534;1.926566;13.244507;0.020481;0.000349;-0.000000;-0.186658;-1.755493;0.207139;0.852345;4.575311;-0.079009;-0.473319;2528.276611;0.000000;0;
-2.816814;1.927536;13.136983;0.020608;0.000349;0.000000;-0.186880;-1.863017;0.207488;0.853455;4.783920;-0.078961;-0.495240;2526.741943;0.000000;0;
-2.820554;1.928882;13.323809;0.020733;0.000349;0.000000;-0.187103;-1.676191;0.207837;0.854223;4.419406;-0.078854;-0.457976;2523.326416;0.000000;0;
-2.823829;1.929842;13.363974;0.020861;0.000349;0.000000;-0.187325;-1.636026;0.208186;0.854974;4.339743;-0.078774;-0.450064;2520.754395;0.000000;0;
-2.827092;1.932464;13.281755;0.020853;0.000349;0.000000;-0.187682;-1.718245;0.208534;0.856654;4.502306;-0.078736;-0.467501;2519.554932;0.000000;0;
-2.829895;1.933666;13.176346;0.020931;0.000349;-0.000000;-0.187952;-1.823654;0.208883;0.857285;4.707910;-0.078657;-0.489192;2517.008545;0.000000;0;
-2.833151;1.936913;13.169192;0.020872;0.000349;0.000000;-0.188360;-1.830808;0.209232;0.859145;4.721753;-0.078620;-0.491360;2515.829590;0.000000;0;
-2.836407;1.940154;13.275352;0.020814;0.000349;0.000000;-0.188767;-1.724648;0.209581;0.860532;4.514885;-0.078540;-0.470557;2513.272217;0.000000;0;
-2.839190;1.944276;13.282175;0.020655;0.000349;0.000000;-0.189275;-1.717825;0.209930;0.862608;4.501481;-0.078518;-0.469966;2512.569092;0.000000;0;
-2.842439;1.948550;13.245190;0.020513;0.000578;0.000229;-0.189995;-1.754810;0.210508;0.870554;4.573976;-0.079007;-0.478398;2528.219238;0.000000;0;
-2.755414;1.968776;13.333800;0.020354;0.000354;-0.000224;-0.190508;-1.666200;0.210863;0.862371;4.399634;-0.081048;-0.458408;2593.534180;0.000000;0;
-2.759450;1.974417;13.198960;0.020158;0.000354;0.000000;-0.191059;-1.801040;0.211217;0.868831;4.664056;-0.081340;-0.487099;2602.864258;0.000000;0;
-2.762148;1.977668;13.079246;0.020069;0.000354;0.000000;-0.191503;-1.920754;0.211572;0.869972;4.894690;-0.081251;-0.511887;2600.015869;0.000000;0;
-2.765299;1.979651;13.067176;0.020114;0.000354;0.000000;-0.191812;-1.932824;0.211926;0.870568;4.917739;-0.081129;-0.514834;2596.112061;0.000000;0;
-2.768004;1.980224;12.949328;0.020246;0.000354;0.000000;-0.192035;-2.050672;0.212280;0.871032;5.140950;-0.081051;-0.538449;2593.630371;0.000000;0;
-2.771155;1.981171;13.099333;0.020376;0.000354;0.000000;-0.192259;-1.900667;0.212635;0.871798;4.856247;-0.080974;-0.509017;2591.168457;0.000000;0;
-2.773859;1.981116;12.923517;0.020559;0.000354;0.000000;-0.192430;-2.076483;0.212989;0.872201;5.189404;-0.080908;-0.544057;2589.069092;0.000000;0;
-2.776558;1.981274;12.983031;0.020724;0.000354;0.000000;-0.192619;-2.016969;0.213344;0.872903;5.077450;-0.080865;-0.532530;2587.679688;0.000000;0;
-2.779256;1.981830;13.217336;0.020857;0.000354;0.000000;-0.192842;-1.782664;0.213698;0.873769;4.628321;-0.080826;-0.485726;2586.421875;0.000000;0;
-2.781949;1.983408;13.088053;0.020905;0.000354;0.000000;-0.193148;-1.911947;0.214053;0.875094;4.877847;-0.080801;-0.512317;2585.633057;0.000000;0;
-2.784638;1.985202;13.295440;0.020935;0.000354;0.000000;-0.193472;-1.704560;0.214407;0.876254;4.475386;-0.080755;-0.470533;2584.172852;0.000000;0;
-2.787327;1.987396;13.242382;0.020933;0.000354;0.000000;-0.193829;-1.757618;0.214762;0.877577;4.579463;-0.080714;-0.481973;2582.840088;0.000000;0;
-2.790010;1.990208;13.023604;0.020879;0.000354;-0.000000;-0.194237;-1.976396;0.215116;0.879133;5.000652;-0.080677;-0.526912;2581.657227;0.000000;0;
-2.792248;1.992643;13.066669;0.020827;0.000354;0.000000;-0.194644;-1.933331;0.215471;0.880505;4.918706;-0.080650;-0.518851;2580.811768;0.000000;0;
-2.794931;1.995450;13.155582;0.020773;0.000496;0.000141;-0.195193;-1.844418;0.215966;0.885735;4.748055;-0.080949;-0.501508;2590.375732;0.000000;0;
-2.714718;2.006947;13.086837;0.020669;0.000358;-0.000138;-0.195655;-1.913163;0.216324;0.881408;4.880174;-0.083352;-0.512855;2667.268311;0.000000;0;
-2.717749;2.011524;13.068156;0.020497;0.000358;-0.000000;-0.196185;-1.931844;0.216682;0.886134;4.915868;-0.083543;-0.517607;2673.391113;0.000000;0;
-2.720350;2.014711;12.905465;0.020411;0.000358;0.000000;-0.196629;-2.094535;0.217040;0.887342;5.223204;-0.083461;-0.550699;2670.735840;0.000000;0;
-2.722519;2.015501;13.220815;0.020495;0.000358;0.000000;-0.196903;-1.779185;0.217398;0.887691;4.621544;-0.083384;-0.487586;2668.295166;0.000000;0;
-2.725122;2.016443;12.892103;0.020597;0.000358;0.000000;-0.197159;-2.107897;0.217756;0.888498;5.248174;-0.083329;-0.553950;2666.542725;0.000000;0;
-2.727291;2.015996;13.011164;0.020784;0.000358;0.000000;-0.197329;-1.988836;0.218114;0.888784;5.024241;-0.083284;-0.530381;2665.076660;0.000000;0;
-2.729891;2.015921;12.911893;0.020971;0.000358;-0.000000;-0.197501;-2.088107;0.218472;0.889367;5.211177;-0.083238;-0.550231;2663.607910;0.000000;0;
-2.732056;2.015687;13.003659;0.021140;0.000358;0.000000;-0.197689;-1.996341;0.218830;0.890059;5.038454;-0.083224;-0.532097;2663.165283;0.000000;0;
-2.734221;2.015230;13.173923;0.021328;0.000358;0.000000;-0.197859;-1.826077;0.219187;0.890570;4.712601;-0.083200;-0.497763;2662.385986;0.000000;0;
-2.736382;2.016000;13.039788;0.021414;0.000358;0.000000;-0.198132;-1.960212;0.219545;0.891834;4.969910;-0.083210;-0.525171;2662.720215;0.000000;0;
-2.738974;2.017535;12.766177;0.021465;0.000358;0.000000;-0.198438;-2.233823;0.219903;0.892983;5.481606;-0.083170;-0.579650;2661.454590;0.000000;0;
-2.741132;2.018692;12.942864;0.021518;0.000358;-0.000000;-0.198743;-2.057136;0.220261;0.894005;5.153099;-0.083147;-0.545298;2660.706055;0.000000;0;
-2.742858;2.020090;12.900271;0.021521;0.000358;0.000000;-0.199098;-2.099729;0.220619;0.895369;5.232914;-0.083166;-0.554108;2661.296143;0.000000;0;
-2.745013;2.022474;12.712944;0.021471;0.000358;0.000000;-0.199506;-2.287056;0.220977;0.896917;5.579288;-0.083156;-0.591372;2660.976318;0.000000;0;
-2.747169;2.025471;12.861393;0.021370;0.000505;0.000147;-0.200111;-2.138607;0.221482;0.902569;5.305417;-0.083507;-0.563096;2672.234863;0.000000;0;
-2.669572;2.032508;12.910967;0.021270;0.000362;-0.000143;-0.200573;-2.089033;0.221843;0.897927;5.212911;-0.085969;-0.550219;2751.005859;0.000000;0;
-2.672081;2.035635;12.849232;0.021186;0.000361;-0.000000;-0.201018;-2.150768;0.222205;0.902126;5.328028;-0.086171;-0.563134;2757.472900;0.000000;0;
-2.674171;2.037781;12.808086;0.021156;0.000361;0.000000;-0.201410;-2.191914;0.222566;0.903265;5.404292;-0.086128;-0.571747;2756.088379;0.000000;0;
-2.676260;2.038542;12.825778;0.021243;0.000361;0.000000;-0.201685;-2.174222;0.222928;0.903793;5.371544;-0.086069;-0.568561;2754.220215;0.000000;0;
-2.677930;2.037714;12.899225;0.021434;0.000361;0.000000;-0.201855;-2.100775;0.223289;0.904015;5.234869;-0.086048;-0.554038;2753.542725;0.000000;0;
-2.680017;2.037255;12.793694;0.021624;0.000362;0.000000;-0.202026;-2.206306;0.223651;0.904594;5.430885;-0.086033;-0.574784;2753.042480;0.000000;0;
-2.681683;2.036421;12.871230;0.021816;0.000361;-0.000000;-0.202196;-2.128770;0.224012;0.905159;5.287103;-0.086044;-0.559510;2753.417725;0.000000;0;
-2.683766;2.035568;12.799626;0.022039;0.000361;0.000000;-0.202335;-2.200374;0.224374;0.905516;5.419929;-0.086020;-0.573494;2752.634277;0.000000;0;
-2.685429;2.034729;12.741286;0.022231;0.000361;0.000000;-0.202504;-2.258714;0.224735;0.906192;5.527352;-0.086042;-0.584771;2753.349609;0.000000;0;
-2.687093;2.034493;12.758904;0.022371;0.000361;0.000000;-0.202725;-2.241096;0.225096;0.907105;5.494987;-0.086068;-0.581400;2754.188477;0.000000;0;
-2.688754;2.034256;12.750662;0.022512;0.000362;0.000000;-0.202946;-2.249338;0.225458;0.907845;5.510136;-0.086078;-0.583049;2754.504639;0.000000;0;
-2.690416;2.034625;12.651294;0.022601;0.000361;-0.000000;-0.203219;-2.348706;0.225819;0.908930;5.691710;-0.086102;-0.602423;2755.263916;0.000000;0;
-2.692077;2.034990;12.735373;0.022690;0.000361;0.000000;-0.203491;-2.264627;0.226181;0.909841;5.538203;-0.086109;-0.586369;2755.500244;0.000000;0;
-2.693323;2.036590;12.577178;0.022645;0.000361;0.000000;-0.203898;-2.422822;0.226542;0.911653;5.825891;-0.086181;-0.617226;2757.788086;0.000000;0;
-2.694985;2.037560;12.669384;0.022683;0.000513;0.000151;-0.204372;-2.330616;0.227055;0.916432;5.658799;-0.086535;-0.599854;2769.108398;0.000000;0;
-2.628806;2.031106;12.552189;0.022637;0.000365;-0.000147;-0.204784;-2.447811;0.227420;0.911847;5.870900;-0.089055;-0.616815;2849.770020;0.000000;0;
-2.630831;2.033797;12.626397;0.022557;0.000365;0.000000;-0.205228;-2.373603;0.227785;0.916230;5.736900;-0.089309;-0.603469;2857.879395;0.000000;0;
-2.632447;2.034543;12.580735;0.022614;0.000365;0.000000;-0.205536;-2.419265;0.228150;0.916802;5.819475;-0.089271;-0.612409;2856.682373;0.000000;0;
-2.633653;2.033940;12.720774;0.022757;0.000365;-0.000000;-0.205759;-2.279226;0.228516;0.917260;5.564957;-0.089284;-0.585592;2857.103271;0.000000;0;
-2.635263;2.032720;12.567605;0.022983;0.000365;0.000000;-0.205898;-2.432395;0.228881;0.917447;5.843147;-0.089274;-0.614653;2856.776611;0.000000;0;
-2.636462;2.030533;12.717430;0.023261;0.000365;-0.000000;-0.205985;-2.282570;0.229246;0.917560;5.571079;-0.089306;-0.585662;2857.791016;0.000000;0;
-2.637661;2.028344;12.533212;0.023540;0.000365;0.000000;-0.206071;-2.466788;0.229611;0.917849;5.905004;-0.089355;-0.620301;2859.354004;0.000000;0;
-2.639262;2.026517;12.412308;0.023817;0.000365;0.000000;-0.206159;-2.587692;0.229976;0.918144;6.120765;-0.089375;-0.642613;2860.002197;0.000000;0;
-2.640460;2.024923;12.616616;0.024045;0.000365;-0.000000;-0.206297;-2.383384;0.230341;0.918772;5.754621;-0.089437;-0.603930;2861.993896;0.000000;0;
-2.641652;2.022725;12.665004;0.024324;0.000365;0.000000;-0.206383;-2.334996;0.230707;0.918888;5.666774;-0.089470;-0.594313;2863.027100;0.000000;0;
-2.642850;2.021728;12.512981;0.024500;0.000365;-0.000000;-0.206572;-2.487019;0.231072;0.919863;5.941287;-0.089546;-0.622919;2865.468506;0.000000;0;
-2.643642;2.020363;12.509618;0.024677;0.000365;0.000000;-0.206760;-2.490382;0.231437;0.920487;5.947312;-0.089617;-0.623289;2867.759277;0.000000;0;
-2.644837;2.019740;12.702195;0.024820;0.000365;0.000000;-0.206982;-2.297805;0.231802;0.921339;5.598944;-0.089670;-0.586754;2869.425293;0.000000;0;
-2.646036;2.019720;12.668828;0.024912;0.000365;-0.000000;-0.207255;-2.331172;0.232167;0.922423;5.659812;-0.089724;-0.593193;2871.178467;0.000000;0;
